Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	de	dist	cap4_enhancer_no	fantom5_enhancer_no	neuron_count	oligo_count	micro_count	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	DE	weight	pp	num
ENSG00000168594	ADAM29	chr4	gene	175750819	175899331	+	ENSG00000168594.10	protein_coding	KNOWN	1	ADAM29	ADAM29	rs76930906	chr4	175095875	0.0156	654944	88	0	0	0	0	1	0.275401069518717	0.674942704354469	1	1	1	0.657372039724981	0.812632624408455	3.80734818199124e-05	2
ENSG00000154734	ADAMTS1	chr21	gene	28208606	28217728	-	ENSG00000154734.9	protein_coding	KNOWN	2	ADAMTS1	ADAMTS1	rs2830500	chr21	28156856	5.7e-23	60872	91	5	1	11	0	0.169977081741788	0.260122230710466	0.092436974789916	0.30977845683728	1	0.0297937356760886	0.173032849503438	5.3073999336544	0.000666285931848467	35
ENSG00000158859	ADAMTS4	chr1	gene	161159538	161168846	-	ENSG00000158859.8	protein_coding	KNOWN	2	ADAMTS4	ADAMTS4	rs4575098	chr1	161155392	0.0169	13454	54	5	0	0	0	0.169977081741788	0.422459893048128	0.0297937356760886	1	1	1	0.663101604278075	3.9242841710298	0.000571102227298686	30
ENSG00000154736	ADAMTS5	chr21	gene	28290231	28338832	-	ENSG00000154736.5	protein_coding	KNOWN	2	ADAMTS5	ADAMTS5	rs2830500	chr21	28156856	1.32e-07	181976	132	4	0	0	0	0.20550038197097	0.121466768525592	0.223071046600458	1	1	1	0.391520244461421	2.43798301853895	0.000171330668189606	9
ENSG00000185761	ADAMTSL5	chr19	gene	1505017	1513188	-	ENSG00000185761.5	protein_coding	KNOWN	3	ADAMTSL5	ADAMTSL5	rs115550680,rs4147929,rs3752241,rs111278892,rs3764650,rs3752231	chr19	1050420	0.0113	449745	36	0	0	0	0	1	0.517952635599694	0.458747135217723	1	1	1	0.640183346065699	1.22525678981768	0.000171330668189606	9
ENSG00000213638	ADAT3	chr19	gene	1905417	1913444	+	ENSG00000213638.2	protein_coding	KNOWN	2	ADAT3	ADAT3	rs115550680,rs4147929,rs3752241,rs111278892,rs3764650,rs3752231	chr19	1050420	1.38e-13	841974	0	4	0	0	0	0.20550038197097	1	0.836134453781513	1	1	1	0.283040488922842	1.44113117012074	0.000114220445459737	6
ENSG00000138031	ADCY3	chr2	gene	25042038	25142708	-	ENSG00000138031.8	protein_coding	KNOWN	1	ADCY3	ADCY3	rs75009721	chr2	24477054	1.85e-13	665654	194	1	2	0	0	0.467532467532468	0.0286478227654698	0.686019862490451	0.282276546982429	1	1	0.284568372803667	2.89849845121963	0.000399771559109081	21
ENSG00000078549	ADCYAP1R1	chr7	gene	31092076	31151089	+	ENSG00000078549.9	protein_coding	KNOWN	2	ADCYAP1R1	ADCYAP1R1	rs138090874	chr7	31302391	0.726	210315	45	2	23	0	0	0.3414820473644	0.47135217723453	0.249427043544691	0.0171886936592819	1	1	0.985103132161956	5.46710121448144	0.000913763563677898	48
ENSG00000187758	ADH1A	chr4	gene	100197524	100212185	-	ENSG00000187758.3	protein_coding	KNOWN	2	ADH1A	ADH1A	rs115809613	chr4	99892475	5.24e-41	319710	114	3	0	0	0	0.260122230710466	0.177998472116119	0.347593582887701	1	1	1	0.0622612681436211	3.83313709262203	0.000247477631829431	13
ENSG00000196616	ADH1B	chr4	gene	100226121	100242558	-	ENSG00000196616.7	protein_coding	KNOWN	2	ADH1B	ADH1B	rs115809613	chr4	99892475	1.29e-55	350083	10	3	0	0	0	0.260122230710466	0.674178762414056	0.37624140565317	1	1	1	0.00916730328495034	5.66963642141966	0.000533028745478774	28
ENSG00000248144	ADH1C	chr4	gene	100257649	100274184	-	ENSG00000248144.1	polymorphic_pseudogene	KNOWN	2	ADH1C	ADH1C	rs115809613	chr4	99892475	2.77e-07	381709	0	3	0	0	0	0.260122230710466	1	0.404507257448434	1	1	1	0.401069518716578	1.81870610418671	0.000133257186369694	7
ENSG00000198099	ADH4	chr4	gene	100044808	100078949	-	ENSG00000198099.4	protein_coding	KNOWN	1	ADH4	ADH4	rs115809613	chr4	99892475	8.13e-07	186474	83	3	0	0	0	0.260122230710466	0.296409472880061	0.228418640183346	1	1	1	0.413674560733384	2.35925089198807	0.000380734818199124	20
ENSG00000197894	ADH5	chr4	gene	99992132	100009952	-	ENSG00000197894.6	protein_coding	KNOWN	2	ADH5	ADH5	rs115809613	chr4	99892475	0.674	117477	40	2	3	0	1	0.3414820473644	0.49694423223835	0.162719633307869	0.226508785332315	0.317035905271199	1	0.980519480519481	3.3203709132713	0.00070435941366838	37
ENSG00000172955	ADH6	chr4	gene	100123795	100140694	-	ENSG00000172955.13	protein_coding	KNOWN	1	ADH6	ADH6	rs115809613	chr4	99892475	0.283	248219	81	3	0	0	0	0.260122230710466	0.304812834224599	0.283422459893048	1	1	1	0.914438502673797	1.35026176365439	7.61469636398249e-05	4
ENSG00000196344	ADH7	chr4	gene	100333418	100356894	-	ENSG00000196344.7	protein_coding	KNOWN	2	ADH7	ADH7	rs115809613	chr4	99892475	0.466	464419	15	0	0	0	0	1	0.641711229946524	0.474789915966387	1	1	1	0.956837280366692	0.789004787910014	0.000133257186369694	7
ENSG00000120907	ADRA1A	chr8	gene	26605667	26724790	-	ENSG00000120907.13	protein_coding	KNOWN	1	ADRA1A	ADRA1A	rs9331896,rs28834970,rs9331888,rs2279590,rs11136000,rs4236673,rs34181358,rs569214,rs1532278,rs79145239	chr8	27467686	6.15e-06	470331	115	2	0	0	0	0.3414820473644	0.175706646294882	0.482811306340718	1	1	1	0.443468296409473	1.541258336535	0.000228440890919475	12
ENSG00000188778	ADRB3	chr8	gene	37820516	37824483	-	ENSG00000188778.3	protein_coding	KNOWN	2	ADRB3	ADRB3	rs188420713	chr8	37134189	0.411	690294	0	1	0	0	0	0.467532467532468	1	0.71161191749427	1	1	1	0.947669977081742	0.393971538646301	1.90367409099562e-05	1
ENSG00000104964	AES	chr19	gene	3052908	3062964	-	ENSG00000104964.9	protein_coding	KNOWN	3	AES	AES	rs9749589	chr19	3405592	0.0198	342628	101	7	7	3	2	0.121848739495798	0.220397249809015	0.367838044308633	0.0928189457601222	0.269289533995416	0.122612681436211	0.671122994652406	3.77601989608376	0.000456881781838949	24
ENSG00000144218	AFF3	chr2	gene	100163718	100759201	-	ENSG00000144218.12	protein_coding	KNOWN	2	AFF3	AFF3	rs2970989	chr2	101314069	7.98e-17	554868	26	5	4	0	0	0.169977081741788	0.57257448433919	0.56340718105424	0.158899923605806	1	1	0.236440030557678	3.85529403768976	0.000513992004568818	27
ENSG00000165923	AGBL2	chr11	gene	47681143	47736941	-	ENSG00000165923.10	protein_coding	KNOWN	1	AGBL2	AGBL2	rs10838725,rs1483121,rs10501320,rs12292911	chr11	47557871	0.000222	179070	114	0	0	0	0	1	0.177998472116119	0.218105423987777	1	1	1	0.511077158135982	2.19401144259551	9.51837045497811e-05	5
ENSG00000204305	AGER	chr6	gene	32148745	32152101	-	ENSG00000204305.8	protein_coding	KNOWN	2	AGER	AGER	rs9271192,rs9269853,rs9469112,rs6931277	chr6	32578530	1.57e-15	263052	20	0	0	0	0	1	0.609625668449198	0.296409472880061	1	1	1	0.252100840336134	2.593939537736	0.000285551113649343	15
ENSG00000106351	AGFG2	chr7	gene	100136834	100165842	+	ENSG00000106351.8	protein_coding	KNOWN	2	AGFG2	AGFG2	rs1476679,rs1859788,rs4727449	chr7	100004446	0.000809922320033624	132388	0	0	3	0	4	1	1	0.175324675324675	0.226508785332315	0.195951107715814	1	0.542780748663102	3.83713710225416	0.000228440890919475	12
ENSG00000162688	AGL	chr1	gene	100315640	100389579	+	ENSG00000162688.11	protein_coding	KNOWN	2	AGL	AGL	rs143083071	chr1	99707754	1.08e-13	607886	174	3	0	0	5	0.260122230710466	0.0481283422459893	0.622230710466005	1	0.169213139801375	1	0.282276546982429	1.73931236338944	0.000913763563677898	48
ENSG00000204310	AGPAT1	chr6	gene	32135989	32145873	-	ENSG00000204310.5	protein_coding	KNOWN	2	AGPAT1	AGPAT1	rs9271192,rs9269853,rs9469112,rs6931277	chr6	32578530	0.534	269280	155	4	13	3	10	0.20550038197097	0.0760122230710466	0.303284950343774	0.0473644003055768	0.0974025974025974	0.122612681436211	0.962948815889992	4.28072188536944	0.000361698077289168	19
ENSG00000018510	AGPS	chr2	gene	178257372	178408564	+	ENSG00000018510.7	protein_coding	KNOWN	2	AGPS	AGPS	rs17639982	chr2	177642910	2.49e-11	614462	63	0	0	0	1	1	0.375477463712758	0.630252100840336	1	0.317035905271199	1	0.319327731092437	1.60317271296036	0.000418808300019037	22
ENSG00000173209	AHSA2	chr2	gene	61404553	61414686	+	ENSG00000173209.16	protein_coding	KNOWN	2	AHSA2	AHSA2	rs115291397	chr2	61060043	2.65e-12	344510	93	6	5	4	2	0.14209320091673	0.254010695187166	0.37012987012987	0.134071810542399	0.269289533995416	0.0970206264323911	0.301375095492743	4.20268068320703	1.90367409099562e-05	1
ENSG00000169877	AHSP	chr16	gene	31539185	31540124	+	ENSG00000169877.5	protein_coding	KNOWN	2	AHSP	AHSP	rs59735493,rs889555	chr16	31133100	0.170657451474247	406085	19	0	0	0	0	1	0.615737203972498	0.421695951107716	1	1	1	0.849503437738732	1.02657401073218	0	0
ENSG00000204472	AIF1	chr6	gene	31582961	31584798	+	ENSG00000204472.7	protein_coding	KNOWN	2	AIF1	AIF1	rs9271192,rs9269853,rs9469112,rs6931277	chr6	32578530	4.63e-16	832192	15	3	9	3	24	0.260122230710466	0.641711229946524	0.82620320855615	0.0695187165775401	0.0286478227654698	0.122612681436211	0.243697478991597	4.26890144303489	0.000247477631829431	13
ENSG00000183773	AIFM3	chr22	gene	21319396	21335649	+	ENSG00000183773.10	protein_coding	KNOWN	2	AIFM3	AIFM3	rs5754166	chr22	21930777	8.52e-24	611381	36	2	0	0	0	0.3414820473644	0.517952635599694	0.627196333078686	1	1	1	0.166157372039725	2.26131557183863	0.000342661336379212	18
ENSG00000106305	AIMP2	chr7	gene	6048876	6063465	+	ENSG00000106305.5	protein_coding	KNOWN	1	AIMP2	AIMP2	rs116139393	chr7	6771660	0.00796982295289282	722784	0	1	0	0	0	0.467532467532468	1	0.74025974025974	1	1	1	0.624522536287242	0.771522017157625	0.000418808300019037	22
ENSG00000129221	AIPL1	chr17	gene	6297013	6338519	-	ENSG00000129221.9	protein_coding	KNOWN	2	AIPL1	AIPL1	rs113260531,rs7225151	chr17	5138980	4.46e-05	1199539	95	3	0	0	0	0.260122230710466	0.245225362872422	0.996180290297937	1	1	1	0.477081741787624	0.743894459767569	0.00015229392727965	8
ENSG00000140057	AK7	chr14	gene	96858448	96955764	+	ENSG00000140057.4	protein_coding	KNOWN	2	AK7	AK7	rs150511909	chr14	97908686	1.61e-18	1050238	47	0	0	0	0	1	0.460656990068755	0.975553857906799	1	1	1	0.215049656226127	1.56163622820752	0.000285551113649343	15
ENSG00000131016	AKAP12	chr6	gene	151561134	151679692	+	ENSG00000131016.12	protein_coding	KNOWN	2	AKAP12	AKAP12	rs11754661	chr6	151207078	6.78e-09	354056	118	0	3	5	1	1	0.166921313980138	0.380825057295646	0.226508785332315	0.317035905271199	0.0790679908326967	0.363254392666157	3.46303860790458	0.00070435941366838	37
ENSG00000128918	ALDH1A2	chr15	gene	58245622	58790065	-	ENSG00000128918.9	protein_coding	KNOWN	2	ALDH1A2	ALDH1A2	rs593742,rs442495,rs261291,rs12148780	chr15	59045774	6.95e-06	109887	0	0	0	0	0	1	1	0.151260504201681	1	1	1	0.444232238349885	2.70015952916655	0.000628212450028555	33
ENSG00000166199	ALKBH3	chr11	gene	43902361	43941816	+	ENSG00000166199.8	protein_coding	KNOWN	2	ALKBH3	ALKBH3	rs139675748	chr11	43633208	1.88e-24	269153	106	0	2	1	0	1	0.203208556149733	0.302902979373568	0.282276546982429	1	0.199006875477464	0.160045836516425	4.29150577690435	0.00100894726822768	53
ENSG00000161905	ALOX15	chr17	gene	4534197	4545589	-	ENSG00000161905.7	protein_coding	KNOWN	2	ALOX15	ALOX15	rs113260531,rs7225151	chr17	5138980	0.555	591458	23	0	0	0	0	1	0.589381207028266	0.605042016806723	1	1	1	0.966004583651642	0.537044073895354	5.71102227298686e-05	3
ENSG00000163295	ALPI	chr2	gene	233320833	233324742	+	ENSG00000163295.4	protein_coding	KNOWN	2	ALPI	ALPI	rs35349669,rs10933431	chr2	234068476	0.371	661079	12	1	0	0	0	0.467532467532468	0.661191749427044	0.681436210847976	1	1	1	0.940412528647823	0.444989273055337	3.80734818199124e-05	2
ENSG00000198796	ALPK2	chr18	gene	56148479	56296189	-	ENSG00000198796.5	protein_coding	KNOWN	2	ALPK2	ALPK2	rs76726049	chr18	56189459	0.311	106730	0	5	0	0	0	0.169977081741788	1	0.149350649350649	1	1	1	0.925515660809778	1.9788626121378	0.000285551113649343	15
ENSG00000163283	ALPP	chr2	gene	233243244	233247599	+	ENSG00000163283.6	protein_coding	KNOWN	2	ALPP	ALPP	rs35349669,rs10933431	chr2	234068476	0.479	738668	0	1	0	0	0	0.467532467532468	1	0.752100840336134	1	1	1	0.957219251336898	0.328607678844551	1.90367409099562e-05	1
ENSG00000163286	ALPPL2	chr2	gene	233271553	233275424	+	ENSG00000163286.3	protein_coding	KNOWN	2	ALPPL2	ALPPL2	rs35349669,rs10933431	chr2	234068476	4.03e-58	710359	3	1	0	0	0	0.467532467532468	0.714667685255921	0.728418640183346	1	1	1	0.00725744843391902	5.24260630817283	9.51837045497811e-05	5
ENSG00000052850	ALX4	chr11	gene	44281994	44331716	-	ENSG00000052850.5	protein_coding	KNOWN	2	ALX4	ALX4	rs139675748	chr11	43633208	2.8e-12	698508	34	5	0	0	0	0.169977081741788	0.532467532467532	0.718487394957983	1	1	1	0.302139037433155	1.52747509587101	0.000114220445459737	6
ENSG00000110497	AMBRA1	chr11	gene	46417964	46615675	-	ENSG00000110497.9	protein_coding	KNOWN	1	AMBRA1	AMBRA1	rs10838725,rs12805422,rs10501320,rs12292911	chr11	47557871	0.115176445090789	678124	60	2	5	6	0	0.3414820473644	0.390374331550802	0.697860962566845	0.134071810542399	1	0.0626432391138274	0.798319327731092	2.59436171460681	0.000970873786407767	51
ENSG00000144233	AMMECR1L	chr2	gene	128619204	128643496	-	ENSG00000144233.5	protein_coding	KNOWN	2	AMMECR1L	AMMECR1L	rs7561528,rs12989701,rs744373,rs6733839,rs4663105,rs13025717,rs17014873	chr2	127889637	0.00565	748881	0	8	2	2	5	0.111153552330023	1	0.760122230710466	0.282276546982429	0.169213139801375	0.159281894576012	0.607715813598167	2.03719197240501	0.00015229392727965	8
ENSG00000078053	AMPH	chr7	gene	38423305	38671167	-	ENSG00000078053.11	protein_coding	KNOWN	2	AMPH	AMPH	rs2718058	chr7	37841534	5.7e-24	829633	123	0	17	0	0	1	0.154698242933537	0.825439266615737	0.0301757066462949	1	1	0.163865546218487	5.50126671150761	0.00158004949552637	83
ENSG00000151150	ANK3	chr10	gene	61788159	62493248	-	ENSG00000151150.13	protein_coding	KNOWN	1	ANK3	ANK3	rs61860854	chr10	61339893	1.19e-41	1153355	101	5	44	116	1	0.169977081741788	0.220397249809015	0.992742551566081	0.00458365164247517	0.317035905271199	0.00114591291061879	0.0580595874713522	8.23882863413377	0.00197982105463545	104
ENSG00000185722	ANKFY1	chr17	gene	4066665	4167274	-	ENSG00000185722.9	protein_coding	KNOWN	2	ANKFY1	ANKFY1	rs113260531,rs7225151	chr17	5138980	1.49e-29	969773	93	0	0	0	0	1	0.254010695187166	0.937738731856379	1	1	1	0.122612681436211	2.16300872958105	0.000723396154578336	38
ENSG00000131503	ANKHD1	chr5	gene	139781399	139929163	+	ENSG00000131503.15	protein_coding	KNOWN	1	ANKHD1	ANKHD1	rs11168036	chr5	139707439	0.505	73960	46	17	6	9	34	0.0466004583651643	0.464094728800611	0.108097784568373	0.108097784568373	0.0156608097784568	0.0393430099312452	0.960275019098549	4.48997365497287	0.000761469636398249	40
ENSG00000089847	ANKRD24	chr19	gene	4186267	4224811	+	ENSG00000089847.7	protein_coding	KNOWN	3	ANKRD24	ANKRD24	rs9749589	chr19	3405592	8.93e-16	780675	89	1	3	0	2	0.467532467532468	0.271581359816654	0.784950343773873	0.226508785332315	0.269289533995416	1	0.248281130634072	3.12029995059179	0.000399771559109081	21
ENSG00000145700	ANKRD31	chr5	gene	74364100	74532703	-	ENSG00000145700.4	protein_coding	KNOWN	2	ANKRD31	ANKRD31	rs4704171	chr5	74368254	0.00258	164449	195	5	10	0	1	0.169977081741788	0.027501909854851	0.209320091673033	0.0645530939648587	0.317035905271199	1	0.580595874713522	4.84785822369812	0.000323624595469256	17
ENSG00000175311	ANKS4B	chr16	gene	21244986	21263750	+	ENSG00000175311.5	protein_coding	KNOWN	2	ANKS4B	ANKS4B	rs145049847	chr16	22202002	0.557	957016	57	0	0	0	0	1	0.410236822001528	0.931627196333079	1	1	1	0.966768525592055	0.104618734178646	3.80734818199124e-05	2
ENSG00000134343	ANO3	chr11	gene	26210829	26684835	+	ENSG00000134343.7	protein_coding	KNOWN	2	ANO3	ANO3	rs115514216	chr11	25892582	1.09064504220622e-05	318247	151	1	6	0	0	0.467532467532468	0.0828877005347594	0.345683728036669	0.108097784568373	1	1	0.453399541634836	4.0779316034567	0.000666285931848467	35
ENSG00000106367	AP1S1	chr7	gene	100797678	100804877	+	ENSG00000106367.9	protein_coding	KNOWN	1	AP1S1	AP1S1	rs1476679,rs1859788,rs4727449	chr7	100004446	9.04e-38	793232	24	1	6	0	0	0.467532467532468	0.583651642475172	0.792971734148205	0.108097784568373	1	1	0.0779220779220779	5.0087327036363	0.00119931467732724	63
ENSG00000221838	AP4M1	chr7	gene	99699172	99707968	+	ENSG00000221838.5	protein_coding	KNOWN	1	AP4M1	AP4M1	rs1476679,rs1859788,rs4727449	chr7	100004446	6.38e-07	86578	53	0	4	0	0	1	0.426661573720397	0.126050420168067	0.158899923605806	1	1	0.410236822001528	4.80157464961894	0.000418808300019037	22
ENSG00000011132	APBA3	chr19	gene	3750771	3761673	-	ENSG00000011132.6	protein_coding	KNOWN	3	APBA3	APBA3	rs9749589	chr19	3405592	1.9e-31	356081	52	4	3	0	2	0.20550038197097	0.432773109243697	0.382352941176471	0.226508785332315	0.269289533995416	1	0.11038961038961	4.65012197298416	0.000780506377308205	41
ENSG00000113108	APBB3	chr5	gene	139937853	139973337	-	ENSG00000113108.13	protein_coding	KNOWN	1	APBB3	APBB3	rs11168036	chr5	139707439	3.35e-36	265898	133	16	0	0	0	0.0515660809778457	0.119556913674561	0.298319327731092	1	1	1	0.0840336134453782	3.68612919674764	0.000418808300019037	22
ENSG00000115266	APC2	chr19	gene	1450148	1473243	+	ENSG00000115266.6	protein_coding	KNOWN	3	APC2	APC2	rs115550680,rs4147929,rs3752241,rs111278892,rs3764650,rs3752231	chr19	1050420	0.0135	386705	32	5	0	0	0	0.169977081741788	0.539343009931245	0.407181054239878	1	1	1	0.649732620320856	1.32969169581804	0.000133257186369694	7
ENSG00000138613	APH1B	chr15	gene	63568217	63601325	+	ENSG00000138613.9	protein_coding	KNOWN	2	APH1B	APH1B	rs117618017,rs7175766	chr15	63569902	1.17e-11	1685	214	4	7	13	8	0.20550038197097	0.018716577540107	0.00840336134453781	0.0928189457601222	0.116883116883117	0.0225362872421696	0.312452253628724	8.31953160610792	0.00116124119550733	61
ENSG00000166181	API5	chr11	gene	43333513	43366079	+	ENSG00000166181.8	protein_coding	KNOWN	2	API5	API5	rs139675748	chr11	43633208	3.75e-12	299695	13	0	0	0	0	1	0.655080213903743	0.326967150496562	1	1	1	0.304430863254393	2.30720683800773	0.000875690081857986	46
