Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	dist	cap4_enhancer_no	fantom5_enhancer_no	neuron_count	oligo_count	micro_count	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	weight	pp	num
ENSG00000111863	ADTRP	chr6	gene	11712287	11807279	-	ENSG00000111863.7	protein_coding	KNOWN	2	ADTRP	ADTRP	rs9349379	chr6	12903957	1096678	70	0	0	0	0	1	0.383877159309021	0.985604606525912	1	1	1	0.014500012384754	3.93778302815515e-05	2
ENSG00000135439	AGAP2	chr12	gene	58118981	58135940	-	ENSG00000135439.6	protein_coding	KNOWN	2	AGAP2	AGAP2	rs11172113,rs11172055	chr12	57527283	608657	96	4	10	0	0	0.181381957773512	0.271593090211132	0.605566218809981	0.0738963531669866	1	1	3.10668316023173	0.000964756841898011	49
ENSG00000204305	AGER	chr6	gene	32148745	32152101	-	ENSG00000204305.8	protein_coding	KNOWN	2	AGER	AGER	rs140002913	chr6	32206049	53948	20	0	0	0	0	1	0.654510556621881	0.0489443378119002	1	1	1	3.01707158958899	0.00124040165386887	63
ENSG00000204310	AGPAT1	chr6	gene	32135989	32145873	-	ENSG00000204310.5	protein_coding	KNOWN	2	AGPAT1	AGPAT1	rs140002913	chr6	32206049	60176	155	4	13	3	10	0.181381957773512	0.0873320537428023	0.0566218809980806	0.0499040307101727	0.113243761996161	0.155470249520154	5.86901328213948	0.00218546958062611	111
ENSG00000204472	AIF1	chr6	gene	31582961	31584798	+	ENSG00000204472.7	protein_coding	KNOWN	2	AIF1	AIF1	rs140002913	chr6	32206049	623088	15	3	9	3	24	0.231285988483685	0.690019193857965	0.62763915547025	0.0863723608445297	0.0268714011516315	0.155470249520154	2.91487742283916	0.000531600708800945	27
ENSG00000129221	AIPL1	chr17	gene	6297013	6338519	-	ENSG00000129221.9	protein_coding	KNOWN	2	AIPL1	AIPL1	rs75213074	chr17	5612640	725879	95	3	0	0	0	0.231285988483685	0.277351247600768	0.743761996161228	1	1	1	0.296034192959965	0.000157511321126206	8
ENSG00000196581	AJAP1	chr1	gene	4714792	4843850	+	ENSG00000196581.5	protein_coding	KNOWN	2	AJAP1	AJAP1	rs10915437	chr1	4183006	531786	44	1	21	0	0	0.464491362763916	0.511516314779271	0.528790786948177	0.0249520153550864	1	1	4.32796309745223	0.00255955896830085	130
ENSG00000111254	AKAP3	chr12	gene	4724677	4758213	-	ENSG00000111254.2	protein_coding	KNOWN	1	AKAP3	AKAP3	rs140668749,rs1024905	chr12	4528672	229541	164	0	0	0	0	1	0.0652591170825336	0.235124760076775	1	1	1	1.44763901176859	0.000511911793660169	26
ENSG00000116748	AMPD1	chr1	gene	115215719	115238239	-	ENSG00000116748.14	protein_coding	KNOWN	1	AMPD1	AMPD1	rs12134493,rs7544256,rs2078371	chr1	115677946	438944	105	0	0	0	0	1	0.22168905950096	0.441458733205374	1	1	1	0.817670732830172	0.000118133490844654	6
ENSG00000133805	AMPD3	chr11	gene	10329860	10529126	+	ENSG00000133805.10	protein_coding	KNOWN	1	AMPD3	AMPD3	rs4910165	chr11	10674044	344184	95	24	2	13	7	0.017274472168906	0.277351247600768	0.355086372360845	0.313819577735125	0.152591170825336	0.0297504798464491	2.1943312680911	0.00124040165386887	63
ENSG00000187151	ANGPTL5	chr11	gene	101761405	101787253	-	ENSG00000187151.3	protein_coding	KNOWN	2	ANGPTL5	ANGPTL5	rs10895275	chr11	102083608	296355	15	0	0	0	0	1	0.690019193857965	0.314779270633397	1	1	1	1.15588361392917	0.000334711557393188	17
ENSG00000132623	ANKRD5	chr20	gene	10015689	10037410	+	ENSG00000132623.10	protein_coding	KNOWN	2	ANKRD5	ANKEF1	rs111404218	chr20	10684159	668470	93	0	3	0	2	1	0.294625719769674	0.68426103646833	0.260076775431862	0.291746641074856	1	1.72619420333263	0.000669423114786375	34
ENSG00000139645	ANKRD52	chr12	gene	56631591	56652175	-	ENSG00000139645.8	protein_coding	KNOWN	2	ANKRD52	ANKRD52	rs11172113,rs11172055	chr12	57527283	656085	68	0	3	0	3	1	0.397312859884837	0.667946257197697	0.260076775431862	0.251439539347409	1	1.7503259634125	0.000551289623941721	28
ENSG00000143401	ANP32E	chr1	gene	150190717	150208504	-	ENSG00000143401.10	protein_coding	KNOWN	1	ANP32E	ANP32E	rs6693567	chr1	150510660	302156	80	5	0	0	0	0.143953934740883	0.333013435700576	0.322456813819578	1	1	1	1.13178606235011	0.000413467217956291	21
ENSG00000143412	ANXA9	chr1	gene	150954493	150968110	+	ENSG00000143412.5	protein_coding	KNOWN	2	ANXA9	ANXA9	rs6693567	chr1	150510660	443833	88	0	0	0	0	1	0.31190019193858	0.443378119001919	1	1	1	0.813332331231573	0.000236266981689309	12
ENSG00000117362	APH1A	chr1	gene	150237804	150241980	-	ENSG00000117362.8	protein_coding	KNOWN	2	APH1A	APH1A	rs6693567	chr1	150510660	268680	107	0	2	0	0	1	0.210172744721689	0.282149712092131	0.313819577735125	1	1	2.42425450639069	0.00181138019295137	92
ENSG00000163382	APOA1BP	chr1	gene	156561542	156564091	+	ENSG00000163382.6	protein_coding	KNOWN	2	APOA1BP	APOA1BP	rs3790455,rs2274316,rs2274319,rs1925950	chr1	156456301	105241	121	0	4	5	7	1	0.170825335892514	0.102687140115163	0.18426103646833	0.152591170825336	0.104606525911708	3.96747023813694	0.00151604646583973	77
ENSG00000175336	APOF	chr12	gene	56754353	56756607	-	ENSG00000175336.8	protein_coding	KNOWN	2	APOF	APOF	rs11172113,rs11172055	chr12	57527283	551653	77	2	0	0	0	0.31573896353167	0.346449136276392	0.542226487523992	1	1	1	0.612071491166871	0.00013782240598543	7
ENSG00000204444	APOM	chr6	gene	31620193	31625987	+	ENSG00000204444.6	protein_coding	KNOWN	2	APOM	APOM	rs140002913	chr6	32206049	585856	59	0	0	0	0	1	0.444337811900192	0.58637236084453	1	1	1	0.533800263141717	5.90667454223272e-05	3
ENSG00000123329	ARHGAP9	chr12	gene	57866038	57882597	-	ENSG00000123329.12	protein_coding	KNOWN	1	ARHGAP9	ARHGAP9	rs11172113,rs11172055	chr12	57527283	355314	106	2	2	0	0	0.31573896353167	0.214971209213052	0.36084452975048	0.313819577735125	1	1	2.17824513033948	0.0012207127387281	62
ENSG00000132694	ARHGEF11	chr1	gene	156904632	157015162	-	ENSG00000132694.14	protein_coding	KNOWN	2	ARHGEF11	ARHGEF11	rs3790455,rs2274316,rs2274319,rs1925950	chr1	156456301	558861	100	0	0	0	0	1	0.248560460652591	0.555662188099808	1	1	1	0.587594744740317	0.00092537901161646	47
ENSG00000130762	ARHGEF16	chr1	gene	3370990	3397677	+	ENSG00000130762.10	protein_coding	KNOWN	2	ARHGEF16	ARHGEF16	rs2651899,rs10915437,rs2075968,rs12135062,rs10218452	chr1	3083712	267678	13	2	5	1	1	0.31573896353167	0.701535508637236	0.27831094049904	0.151631477927063	0.342610364683301	0.230326295585413	3.16531848861914	0.00092537901161646	47
ENSG00000116584	ARHGEF2	chr1	gene	155916645	155966129	-	ENSG00000116584.10	protein_coding	KNOWN	2	ARHGEF2	ARHGEF2	rs3790455,rs2274316,rs2274319,rs1925950	chr1	156456301	480113	98	11	10	9	4	0.0614203454894434	0.261996161228407	0.473128598848368	0.0738963531669866	0.217850287907869	0.0479846449136276	3.35347984873025	0.005355384918291	272
ENSG00000240771	ARHGEF25	chr12	gene	58003963	58017959	+	ENSG00000240771.1	protein_coding	KNOWN	2	ARHGEF25	ARHGEF25	rs11172113,rs11172055	chr12	57527283	476680	76	3	2	0	0	0.231285988483685	0.351247600767754	0.472168905950096	0.313819577735125	1	1	1.90935555723706	0.00092537901161646	47
ENSG00000114790	ARHGEF26	chr3	gene	153838792	153975616	+	ENSG00000114790.8	protein_coding	KNOWN	2	ARHGEF26	ARHGEF26	rs13078967	chr3	154289946	451154	176	1	0	0	0	0.464491362763916	0.0508637236084453	0.448176583493282	1	1	1	0.802567964644415	0.000374089387674739	19
ENSG00000152219	C11orf46	chr11	gene	30344598	30359774	+	ENSG00000152219.4	protein_coding	KNOWN	1	C11orf46	ARL14EP	rs11031122	chr11	30547438	202840	28	0	4	0	3	1	0.608445297504798	0.205374280230326	0.18426103646833	0.251439539347409	1	3.27432305757699	0.00165386887182516	84
ENSG00000188042	ARL4C	chr2	gene	235401685	235405697	-	ENSG00000188042.5	protein_coding	KNOWN	2	ARL4C	ARL4C	rs10166942,rs6741751,rs1965629,rs566529,rs6724624	chr2	234825093	578036	25	34	17	0	2	0.00191938579654511	0.633397312859885	0.578694817658349	0.0326295585412668	0.291746641074856	1	3.96951672328328	0.00240204764717464	122
ENSG00000196503	ARL9	chr4	gene	57371375	57390058	+	ENSG00000196503.1	protein_coding	KNOWN	3	ARL9	ARL9	rs7684253	chr4	57727311	355936	47	3	0	0	0	0.231285988483685	0.497120921305182	0.361804222648752	1	1	1	1.0166520348653	0.000255955896830085	13
ENSG00000254636	ARMS2	chr10	gene	124214169	124216868	+	ENSG00000254636.1	protein_coding	KNOWN	2	ARMS2	ARMS2	rs2223089	chr10	124210160	4009	68	0	0	0	0	1	0.397312859884837	0.00479846449136276	1	1	1	5.33945930987921	0.00100413467217956	51
ENSG00000143437	ARNT	chr1	gene	150782181	150849244	-	ENSG00000143437.14	protein_coding	KNOWN	1	ARNT	ARNT	rs6693567	chr1	150510660	338584	104	1	5	0	0	0.464491362763916	0.224568138195777	0.349328214971209	0.151631477927063	1	1	2.93804554396292	0.00316991533766489	161
ENSG00000141480	ARRB2	chr17	gene	4613784	4624794	+	ENSG00000141480.12	protein_coding	KNOWN	2	ARRB2	ARRB2	rs75213074	chr17	5612640	998856	33	15	12	1	50	0.0412667946257198	0.580614203454894	0.961612284069098	0.0575815738963532	0.00383877159309021	0.230326295585413	2.89369660075971	0.00468596180350463	238
ENSG00000100628	ASB2	chr14	gene	94400499	94443137	-	ENSG00000100628.6	protein_coding	KNOWN	2	ASB2	ASB2	rs11624776	chr14	93595591	847546	147	3	0	0	1	0.231285988483685	0.102687140115163	0.853166986564299	1	0.342610364683301	1	0.158799986799408	5.90667454223272e-05	3
ENSG00000116539	ASH1L	chr1	gene	155305059	155532598	-	ENSG00000116539.6	protein_coding	KNOWN	2	ASH1L	ASH1L	rs3790455,rs2274316,rs2274319,rs1925950	chr1	156456301	913644	121	6	19	8	11	0.119001919385797	0.170825335892514	0.896353166986564	0.0287907869481766	0.0959692898272553	0.0585412667946257	3.65712062473563	0.00200826934435913	102
ENSG00000148219	ASTN2	chr9	gene	119187504	120177348	-	ENSG00000148219.12	protein_coding	KNOWN	2	ASTN2	ASTN2	rs6478241,rs7030607	chr9	119252629	924719	253	3	24	8	0	0.231285988483685	0.00671785028790787	0.90595009596929	0.0211132437619962	1	0.0585412667946257	3.95662582512281	0.00240204764717464	122
ENSG00000171456	ASXL1	chr20	gene	30946147	31027122	+	ENSG00000171456.11	protein_coding	KNOWN	2	ASXL1	ASXL1	rs144017103	chr20	30628982	317165	40	2	0	10	2	0.31573896353167	0.539347408829175	0.330134357005758	1	0.291746641074856	0.0374280230326296	1.10825556493991	0.000728489860208702	37
ENSG00000107669	ATE1	chr10	gene	123499939	123688316	-	ENSG00000107669.12	protein_coding	KNOWN	2	ATE1	ATE1	rs2223089	chr10	124210160	521844	22	2	5	0	0	0.31573896353167	0.647792706333973	0.516314779270633	0.151631477927063	1	1	2.54734085143787	0.00204764717464068	104
ENSG00000213676	ATF6B	chr6	gene	32065907	32096030	-	ENSG00000213676.5	protein_coding	KNOWN	2	ATF6B	ATF6B	rs140002913	chr6	32206049	110019	169	2	2	7	20	0.31573896353167	0.0623800383877159	0.110364683301344	0.313819577735125	0.0383877159309021	0.0690978886756238	3.36290214536612	0.0026776924591455	136
ENSG00000085978	ATG16L1	chr2	gene	234118697	234204320	+	ENSG00000085978.16	protein_coding	KNOWN	2	ATG16L1	ATG16L1	rs10166942,rs6741751,rs1965629,rs566529,rs6724624	chr2	234825093	638114	191	5	57	8	36	0.143953934740883	0.036468330134357	0.64299424184261	0.00479846449136276	0.0105566218809981	0.0585412667946257	5.78107881980751	0.0080330773774365	408
ENSG00000110955	ATP5B	chr12	gene	57031959	57039798	-	ENSG00000110955.3	protein_coding	KNOWN	1	ATP5B	ATP5B	rs11172113,rs11172055	chr12	57527283	268462	100	0	2	2	4	1	0.248560460652591	0.281190019193858	0.313819577735125	0.217850287907869	0.185220729366603	2.4276616647123	0.00299271510139791	152
ENSG00000182220	ATP6AP2	chrX	gene	40440146	40465889	+	ENSG00000182220.8	protein_coding	KNOWN	2	ATP6AP2	ATP6AP2	rs12845494	chrX	40764757	324611	8	12	0	0	0	0.0566218809980806	0.726487523992322	0.338771593090211	1	1	1	1.08242916538002	0.000748178775349478	38
ENSG00000213760	ATP6V1G2	chr6	gene	31512239	31516204	-	ENSG00000213760.5	protein_coding	KNOWN	1	ATP6V1G2	ATP6V1G2	rs140002913	chr6	32206049	689845	2	1	0	0	0	0.464491362763916	0.751439539347409	0.704414587332054	1	1	1	0.350388193698797	9.84445757038787e-05	5
ENSG00000135407	AVIL	chr12	gene	58191159	58212487	-	ENSG00000135407.6	protein_coding	KNOWN	2	AVIL	AVIL	rs11172113,rs11172055	chr12	57527283	685204	42	1	0	0	0	0.464491362763916	0.529750479846449	0.696737044145873	1	1	1	0.361347207488516	5.90667454223272e-05	3
ENSG00000109956	B3GAT1	chr11	gene	134248398	134281812	-	ENSG00000109956.8	protein_coding	KNOWN	2	B3GAT1	B3GAT1	rs561561	chr11	133829706	452106	21	2	2	0	0	0.31573896353167	0.651631477927063	0.450095969289827	0.313819577735125	1	1	1.95723150528309	0.00131915731443197	67
ENSG00000135454	B4GALNT1	chr12	gene	58017193	58027138	-	ENSG00000135454.8	protein_coding	KNOWN	1	B4GALNT1	B4GALNT1	rs11172113,rs11172055	chr12	57527283	499855	44	3	2	1	3	0.231285988483685	0.511516314779271	0.491362763915547	0.313819577735125	0.251439539347409	0.230326295585413	1.86950964868986	0.000826934435912581	42
ENSG00000204463	BAG6	chr6	gene	31606805	31620482	-	ENSG00000204463.7	protein_coding	KNOWN	2	BAG6	BAG6	rs140002913	chr6	32206049	585567	59	1	17	1	22	0.464491362763916	0.444337811900192	0.585412667946257	0.0326295585412668	0.0287907869481766	0.230326295585413	3.95797496284311	0.010356369364048	526
ENSG00000175866	BAIAP2	chr17	gene	79008948	79091232	+	ENSG00000175866.10	protein_coding	KNOWN	2	BAIAP2	BAIAP2	rs7220465,rs17857135	chr17	78260011	746787	7	6	14	0	7	0.119001919385797	0.731285988483685	0.769673704414587	0.0412667946257198	0.152591170825336	1	3.44948572106655	0.00423311675526679	215
ENSG00000172530	BANP	chr16	gene	87982850	88152028	+	ENSG00000172530.13	protein_coding	KNOWN	2	BANP	BANP	rs8052831,rs4081947	chr16	87578039	402980	97	22	0	0	7	0.0201535508637236	0.265834932821497	0.398272552783109	1	0.152591170825336	1	0.920618702082614	0.0019492025989368	99
ENSG00000009954	BAZ1B	chr7	gene	72854728	72936608	-	ENSG00000009954.6	protein_coding	KNOWN	2	BAZ1B	BAZ1B	rs202203062	chr7	72857718	78890	42	3	3	0	1	0.231285988483685	0.529750479846449	0.0738963531669866	0.260076775431862	0.342610364683301	1	3.95187020189324	0.00151604646583973	77
ENSG00000076108	BAZ2A	chr12	gene	56989380	57030600	-	ENSG00000076108.7	protein_coding	KNOWN	1	BAZ2A	BAZ2A	rs11172113,rs11172055	chr12	57527283	277660	119	1	8	4	17	0.464491362763916	0.177543186180422	0.292706333973129	0.0998080614203455	0.0566218809980806	0.126679462571977	3.53309176887784	0.00224453632604843	114
ENSG00000132692	BCAN	chr1	gene	156611182	156629324	+	ENSG00000132692.12	protein_coding	KNOWN	2	BCAN	BCAN	rs3790455,rs2274316,rs2274319,rs1925950	chr1	156456301	154881	97	1	6	9	0	0.464491362763916	0.265834932821497	0.156429942418426	0.124760076775432	1	0.0479846449136276	3.93650979336428	0.00379996062216972	193
ENSG00000050820	BCAR1	chr16	gene	75262928	75301951	-	ENSG00000050820.12	protein_coding	KNOWN	2	BCAR1	BCAR1	rs77505915	chr16	75442143	140192	84	5	4	11	0	0.143953934740883	0.322456813819578	0.143953934740883	0.18426103646833	1	0.036468330134357	3.62966377850259	0.0052766292577279	268
ENSG00000116752	BCAS2	chr1	gene	115110178	115124260	-	ENSG00000116752.5	protein_coding	KNOWN	2	BCAS2	BCAS2	rs12134493,rs7544256,rs2078371	chr1	115677946	552923	34	4	0	0	9	0.181381957773512	0.572936660268714	0.544145873320537	1	0.119961612284069	1	0.60853791858556	0.000748178775349478	38
ENSG00000171552	BCL2L1	chr20	gene	30252255	30311792	-	ENSG00000171552.8	protein_coding	KNOWN	2	BCL2L1	BCL2L1	rs144017103	chr20	30628982	317190	26	3	0	0	0	0.231285988483685	0.628598848368522	0.331094049904031	1	1	1	1.10535280528195	0.00173262453238827	88
ENSG00000106635	BCL7B	chr7	gene	72950686	72972332	-	ENSG00000106635.3	protein_coding	KNOWN	2	BCL7B	BCL7B	rs202203062	chr7	72857718	114614	14	5	0	0	0	0.143953934740883	0.693857965451056	0.114203454894434	1	1	1	2.16977372920178	0.000630045284504824	32
ENSG00000183337	BCOR	chrX	gene	39909068	40036582	-	ENSG00000183337.11	protein_coding	KNOWN	1	BCOR	BCOR	rs12845494	chrX	40764757	728175	71	23	0	0	0	0.0182341650671785	0.377159309021113	0.746641074856046	1	1	1	0.292170698134921	0.000157511321126206	8
ENSG00000242252	BGLAP	chr1	gene	156211753	156213112	+	ENSG00000242252.1	protein_coding	KNOWN	2	BGLAP	BGLAP	rs3790455,rs2274316,rs2274319,rs1925950	chr1	156456301	234489	46	0	0	0	0	1	0.501919385796545	0.239923224568138	1	1	1	1.42743630445107	0.000295333727111636	15
ENSG00000110330	BIRC2	chr11	gene	102217942	102249401	+	ENSG00000110330.3	protein_coding	KNOWN	1	BIRC2	BIRC2	rs10895275	chr11	102083608	134334	125	13	3	4	1	0.0527831094049904	0.156429942418426	0.134357005758157	0.260076775431862	0.342610364683301	0.126679462571977	3.35403320113762	0.00504036227603859	256
ENSG00000023445	BIRC3	chr11	gene	102188215	102210134	+	ENSG00000023445.8	protein_coding	KNOWN	1	BIRC3	BIRC3	rs10895275	chr11	102083608	104607	17	13	0	0	0	0.0527831094049904	0.67274472168906	0.0998080614203455	1	1	1	2.30450632317194	0.00171293561724749	87
ENSG00000204217	BMPR2	chr2	gene	203241659	203432474	+	ENSG00000204217.8	protein_coding	KNOWN	1	BMPR2	BMPR2	rs149163995,rs138556413	chr2	203777226	535567	66	0	8	0	2	1	0.412667946257198	0.533589251439539	0.0998080614203455	0.291746641074856	1	2.93263525123467	0.00255955896830085	130
ENSG00000176171	BNIP3	chr10	gene	133781578	133795435	-	ENSG00000176171.7	protein_coding	KNOWN	2	BNIP3	BNIP3	rs3793683	chr10	134568387	772952	153	0	2	0	0	1	0.0940499040307102	0.793666026871401	0.313819577735125	1	1	1.39002957870568	0.00163417995668439	83
ENSG00000163141	BNIPL	chr1	gene	151009046	151020076	+	ENSG00000163141.13	protein_coding	KNOWN	2	BNIPL	BNIPL	rs6693567	chr1	150510660	498386	134	2	0	0	0	0.31573896353167	0.137236084452975	0.489443378119002	1	1	1	0.714486496594941	0.000255955896830085	13
ENSG00000178096	BOLA1	chr1	gene	149858486	149872351	+	ENSG00000178096.7	protein_coding	KNOWN	2	BOLA1	BOLA1	rs6693567	chr1	150510660	652174	94	0	2	0	0	1	0.285988483685221	0.663147792706334	0.313819577735125	1	1	1.5696944499617	0.000846623351053357	43
ENSG00000078898	BPIFB2	chr20	gene	31595406	31611515	+	ENSG00000078898.6	protein_coding	KNOWN	2	BPIFB2	BPIFB2	rs144017103	chr20	30628982	966424	61	0	0	0	0	1	0.432821497120921	0.936660268714012	1	1	1	0.0654346359002197	1.96889151407757e-05	1
ENSG00000186191	BPIFB4	chr20	gene	31667450	31699557	+	ENSG00000186191.7	protein_coding	KNOWN	2	BPIFB4	BPIFB4	rs144017103	chr20	30628982	1038468	101	0	0	0	0	1	0.241842610364683	0.978886756238004	1	1	1	0.0213393160349955	0	0
ENSG00000167104	BPIFB6	chr20	gene	31619454	31631853	+	ENSG00000167104.7	protein_coding	KNOWN	2	BPIFB6	BPIFB6	rs144017103	chr20	30628982	990472	17	0	0	0	0	1	0.67274472168906	0.959692898272553	1	1	1	0.0411419433311752	1.96889151407757e-05	1
ENSG00000204256	BRD2	chr6	gene	32936437	32949282	+	ENSG00000204256.6	protein_coding	KNOWN	2	BRD2	BRD2	rs140002913	chr6	32206049	730388	103	29	28	5	3	0.00575815738963532	0.22936660268714	0.750479846449136	0.0163147792706334	0.251439539347409	0.104606525911708	4.4027263600251	0.00342587123449498	174
ENSG00000138152	BTBD16	chr10	gene	124030821	124097677	+	ENSG00000138152.7	protein_coding	KNOWN	2	BTBD16	BTBD16	rs2223089	chr10	124210160	179339	63	1	0	0	0	0.464491362763916	0.425143953934741	0.181381957773512	1	1	1	1.70715020725367	0.000374089387674739	19
ENSG00000011114	BTBD7	chr14	gene	93703896	93799438	-	ENSG00000011114.10	protein_coding	KNOWN	2	BTBD7	BTBD7	rs11624776	chr14	93595591	203847	22	7	2	0	8	0.100767754318618	0.647792706333973	0.206333973128599	0.313819577735125	0.137236084452975	1	2.73719624560171	0.00126009056900965	64
ENSG00000183826	BTBD9	chr6	gene	38136227	38607924	-	ENSG00000183826.12	protein_coding	KNOWN	1	BTBD9	BTBD9	rs10456100	chr6	39183470	575546	88	7	4	0	2	0.100767754318618	0.31190019193858	0.574856046065259	0.18426103646833	0.291746641074856	1	2.24503747448339	0.00155542429612128	79
ENSG00000204290	BTNL2	chr6	gene	32359241	32379511	-	ENSG00000204290.5	protein_coding	KNOWN	2	BTNL2	BTNL2	rs140002913	chr6	32206049	173462	0	0	0	0	0	1	1	0.17658349328215	1	1	1	1.73396146470433	0.000570978539082497	29
ENSG00000154473	BUB3	chr10	gene	124913793	124924886	+	ENSG00000154473.11	protein_coding	KNOWN	2	BUB3	BUB3	rs2223089	chr10	124210160	703633	70	1	3	4	1	0.464491362763916	0.383877159309021	0.727447216890595	0.260076775431862	0.342610364683301	0.126679462571977	1.66499223810455	0.00352431581019886	179
ENSG00000119965	C10orf88	chr10	gene	124690419	124713919	-	ENSG00000119965.8	protein_coding	KNOWN	2	C10orf88	C10orf88	rs2223089	chr10	124210160	503759	0	1	5	0	1	0.464491362763916	1	0.49616122840691	0.151631477927063	0.342610364683301	1	2.58715653709123	0.00133884622957275	68
ENSG00000180066	C10orf91	chr10	gene	134257831	134262912	+	ENSG00000180066.5	protein_coding	KNOWN	2	C10orf91	C10orf91	rs3793683	chr10	134568387	310556	90	1	0	0	0	0.464491362763916	0.305182341650672	0.325335892514395	1	1	1	1.12289711493286	0.000157511321126206	8
ENSG00000137691	C11orf70	chr11	gene	101918174	101955291	+	ENSG00000137691.7	protein_coding	KNOWN	1	C11orf70	C11orf70	rs10895275	chr11	102083608	165434	0	1	0	0	0	0.464491362763916	1	0.166986564299424	1	1	1	1.78984192309878	0.000531600708800945	27
